;;;;;;Time;Utility
Dataset;k;QIs;Algorithm;Quality;Transformation;Value;Value
CUP;5;1;SANCHEZ;LOSS;LOCAL_GENERALIZATION;608.0;0.9999367675145645
CUP;5;1;SANCHEZ;SSE;LOCAL_GENERALIZATION;608.0;0.9999200377010535
CUP;5;2;SANCHEZ;LOSS;LOCAL_GENERALIZATION;905.0;0.7182774876415999
CUP;5;2;SANCHEZ;SSE;LOCAL_GENERALIZATION;905.0;0.6607578464206589
CUP;5;3;SANCHEZ;LOSS;LOCAL_GENERALIZATION;1139.0;0.7302014846895992
CUP;5;3;SANCHEZ;SSE;LOCAL_GENERALIZATION;1139.0;0.7175824776001059
CUP;5;4;SANCHEZ;LOSS;LOCAL_GENERALIZATION;1263.0;0.6090150780300803
CUP;5;4;SANCHEZ;SSE;LOCAL_GENERALIZATION;1263.0;0.6353590262349635
CUP;5;5;SANCHEZ;LOSS;LOCAL_GENERALIZATION;1482.0;0.6091358362380518
CUP;5;5;SANCHEZ;SSE;LOCAL_GENERALIZATION;1482.0;0.6196114387860846
CUP;5;6;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2199.0;0.6610334495104829
CUP;5;6;SANCHEZ;SSE;LOCAL_GENERALIZATION;2199.0;0.9172630713111669
CUP;5;7;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2277.0;0.696714535842289
CUP;5;7;SANCHEZ;SSE;LOCAL_GENERALIZATION;2277.0;0.9212849022764169
CUP;5;8;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2449.0;0.7294304874429559
CUP;5;8;SANCHEZ;SSE;LOCAL_GENERALIZATION;2449.0;0.9394511397934209
FARS;2;8;SANCHEZ;LOSS;LOCAL_GENERALIZATION;3166.0;0.8903328418943071
FARS;2;8;SANCHEZ;SSE;LOCAL_GENERALIZATION;3166.0;0.8941059820944146
FARS;3;8;SANCHEZ;LOSS;LOCAL_GENERALIZATION;3058.0;0.8252722983132996
FARS;3;8;SANCHEZ;SSE;LOCAL_GENERALIZATION;3058.0;0.8513575143580461
FARS;5;8;SANCHEZ;LOSS;LOCAL_GENERALIZATION;3010.0;0.7460585624795859
FARS;5;8;SANCHEZ;SSE;LOCAL_GENERALIZATION;3010.0;0.8043296258191299
FARS;10;8;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2979.0;0.6500927794756326
FARS;10;8;SANCHEZ;SSE;LOCAL_GENERALIZATION;2979.0;0.7507390474843493
FARS;5;1;SANCHEZ;LOSS;LOCAL_GENERALIZATION;592.0;0.9999614721173713
FARS;5;1;SANCHEZ;SSE;LOCAL_GENERALIZATION;592.0;0.9999459360554132
FARS;5;2;SANCHEZ;LOSS;LOCAL_GENERALIZATION;967.0;0.9953573006047635
FARS;5;2;SANCHEZ;SSE;LOCAL_GENERALIZATION;967.0;0.9965423928565104
FARS;5;3;SANCHEZ;LOSS;LOCAL_GENERALIZATION;1311.0;0.9714534571962575
FARS;5;3;SANCHEZ;SSE;LOCAL_GENERALIZATION;1311.0;0.9813828943829415
FARS;5;4;SANCHEZ;LOSS;LOCAL_GENERALIZATION;1545.0;0.8980619467628562
FARS;5;4;SANCHEZ;SSE;LOCAL_GENERALIZATION;1545.0;0.9316952968836684
FARS;5;5;SANCHEZ;LOSS;LOCAL_GENERALIZATION;1903.0;0.8797716742829487
FARS;5;5;SANCHEZ;SSE;LOCAL_GENERALIZATION;1903.0;0.9160225667038724
FARS;5;6;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2138.0;0.8788338133465071
FARS;5;6;SANCHEZ;SSE;LOCAL_GENERALIZATION;2138.0;0.909349534537571
FARS;5;7;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2511.0;0.7951581575225102
FARS;5;7;SANCHEZ;SSE;LOCAL_GENERALIZATION;2511.0;0.8543141900202154
FARS;5;8;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2995.0;0.7460585624795859
FARS;5;8;SANCHEZ;SSE;LOCAL_GENERALIZATION;2995.0;0.8043296258191299
ATUS;2;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;23260.0;0.9540662852477323
ATUS;2;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;23260.0;0.9595150443310339
ATUS;3;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;24430.0;0.92484425464575
ATUS;3;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;24430.0;0.9405879805811458
ATUS;5;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;21482.0;0.8856719710884597
ATUS;5;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;21482.0;0.9176554049081753
ATUS;10;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;21793.0;0.8301401435653577
ATUS;10;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;21793.0;0.8868410913494514
ATUS;5;1;SANCHEZ;LOSS;LOCAL_GENERALIZATION;1389.0;0.9999907279143556
ATUS;5;1;SANCHEZ;SSE;LOCAL_GENERALIZATION;1389.0;0.9999884571166493
ATUS;5;2;SANCHEZ;LOSS;LOCAL_GENERALIZATION;3603.0;0.9994082072491759
ATUS;5;2;SANCHEZ;SSE;LOCAL_GENERALIZATION;3603.0;0.9992682420423891
ATUS;5;3;SANCHEZ;LOSS;LOCAL_GENERALIZATION;4852.0;0.998714195407833
ATUS;5;3;SANCHEZ;SSE;LOCAL_GENERALIZATION;4852.0;0.998244899783611
ATUS;5;4;SANCHEZ;LOSS;LOCAL_GENERALIZATION;8175.0;0.9915150630294384
ATUS;5;4;SANCHEZ;SSE;LOCAL_GENERALIZATION;8175.0;0.9953930028502606
ATUS;5;5;SANCHEZ;LOSS;LOCAL_GENERALIZATION;9469.0;0.9811252167014225
ATUS;5;5;SANCHEZ;SSE;LOCAL_GENERALIZATION;9469.0;0.9879287684109743
ATUS;5;6;SANCHEZ;LOSS;LOCAL_GENERALIZATION;12074.0;0.9673849232416155
ATUS;5;6;SANCHEZ;SSE;LOCAL_GENERALIZATION;12074.0;0.9773850604752138
ATUS;5;7;SANCHEZ;LOSS;LOCAL_GENERALIZATION;14352.0;0.950541251126229
ATUS;5;7;SANCHEZ;SSE;LOCAL_GENERALIZATION;14352.0;0.9669508493157516
ATUS;5;8;SANCHEZ;LOSS;LOCAL_GENERALIZATION;18128.0;0.9059369902998733
ATUS;5;8;SANCHEZ;SSE;LOCAL_GENERALIZATION;18128.0;0.9361490342289439
ATUS;5;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;21528.0;0.8856719710884597
ATUS;5;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;21528.0;0.9176554049081753
IHIS;2;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;51371.0;0.8447876521119977
IHIS;2;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;51371.0;0.8795022329123405
IHIS;3;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;52759.0;0.7498206289015907
IHIS;3;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;52759.0;0.827537673348115
IHIS;5;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;50357.0;0.6335646432463599
IHIS;5;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;50357.0;0.7722787039057063
IHIS;10;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;49998.0;0.4999967684177391
IHIS;10;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;49998.0;0.7144498037087241
IHIS;5;1;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2449.0;0.9999961597670948
IHIS;5;1;SANCHEZ;SSE;LOCAL_GENERALIZATION;2449.0;0.9999949930015818
IHIS;5;2;SANCHEZ;LOSS;LOCAL_GENERALIZATION;3198.0;0.9999499024161908
IHIS;5;2;SANCHEZ;SSE;LOCAL_GENERALIZATION;3198.0;0.9999224188738639
IHIS;5;3;SANCHEZ;LOSS;LOCAL_GENERALIZATION;9048.0;0.999775753672473
IHIS;5;3;SANCHEZ;SSE;LOCAL_GENERALIZATION;9048.0;0.9996689702278057
IHIS;5;4;SANCHEZ;LOSS;LOCAL_GENERALIZATION;14555.0;0.99812446516029
IHIS;5;4;SANCHEZ;SSE;LOCAL_GENERALIZATION;14555.0;0.999000780982951
IHIS;5;5;SANCHEZ;LOSS;LOCAL_GENERALIZATION;27238.0;0.9470702472981852
IHIS;5;5;SANCHEZ;SSE;LOCAL_GENERALIZATION;27238.0;0.9669916533760616
IHIS;5;6;SANCHEZ;LOSS;LOCAL_GENERALIZATION;33026.0;0.9013312905521335
IHIS;5;6;SANCHEZ;SSE;LOCAL_GENERALIZATION;33026.0;0.9385318066874307
IHIS;5;7;SANCHEZ;LOSS;LOCAL_GENERALIZATION;41980.0;0.8317681643568458
IHIS;5;7;SANCHEZ;SSE;LOCAL_GENERALIZATION;41980.0;0.8987354651413824
IHIS;5;8;SANCHEZ;LOSS;LOCAL_GENERALIZATION;45193.0;0.773250064717915
IHIS;5;8;SANCHEZ;SSE;LOCAL_GENERALIZATION;45193.0;0.8565413936789155
IHIS;5;9;SANCHEZ;LOSS;LOCAL_GENERALIZATION;51309.0;0.6335646432463599
IHIS;5;9;SANCHEZ;SSE;LOCAL_GENERALIZATION;51309.0;0.7722787039057063
SS13ACS;2;30;SANCHEZ;LOSS;LOCAL_GENERALIZATION;6973.0;0.8513956653445158
SS13ACS;2;30;SANCHEZ;SSE;LOCAL_GENERALIZATION;6973.0;0.8827026965716128
SS13ACS;3;30;SANCHEZ;LOSS;LOCAL_GENERALIZATION;7052.0;0.7760252580990687
SS13ACS;3;30;SANCHEZ;SSE;LOCAL_GENERALIZATION;7052.0;0.8508015871673827
SS13ACS;5;30;SANCHEZ;LOSS;LOCAL_GENERALIZATION;7020.0;0.6878999029905026
SS13ACS;5;30;SANCHEZ;SSE;LOCAL_GENERALIZATION;7020.0;0.818670860530883
SS13ACS;10;30;SANCHEZ;LOSS;LOCAL_GENERALIZATION;7020.0;0.5792964946459294
SS13ACS;10;30;SANCHEZ;SSE;LOCAL_GENERALIZATION;7020.0;0.781748477208933
SS13ACS;5;1;SANCHEZ;LOSS;LOCAL_GENERALIZATION;172.0;0.9999272462713714
SS13ACS;5;1;SANCHEZ;SSE;LOCAL_GENERALIZATION;172.0;0.9999272462713714
SS13ACS;5;5;SANCHEZ;LOSS;LOCAL_GENERALIZATION;670.0;0.9820386185759464
SS13ACS;5;5;SANCHEZ;SSE;LOCAL_GENERALIZATION;670.0;0.9888550899891705
SS13ACS;5;10;SANCHEZ;LOSS;LOCAL_GENERALIZATION;1217.0;0.9596705830276686
SS13ACS;5;10;SANCHEZ;SSE;LOCAL_GENERALIZATION;1217.0;0.9671119282307279
SS13ACS;5;15;SANCHEZ;LOSS;LOCAL_GENERALIZATION;2808.0;0.8884349640673211
SS13ACS;5;15;SANCHEZ;SSE;LOCAL_GENERALIZATION;2808.0;0.8969201777307848
SS13ACS;5;20;SANCHEZ;LOSS;LOCAL_GENERALIZATION;4415.0;0.7474502738091144
SS13ACS;5;20;SANCHEZ;SSE;LOCAL_GENERALIZATION;4415.0;0.8830150856052901
SS13ACS;5;25;SANCHEZ;LOSS;LOCAL_GENERALIZATION;5741.0;0.668533342599882
SS13ACS;5;25;SANCHEZ;SSE;LOCAL_GENERALIZATION;5741.0;0.8295620891197342
SS13ACS;5;30;SANCHEZ;LOSS;LOCAL_GENERALIZATION;6942.0;0.6878999029905026
SS13ACS;5;30;SANCHEZ;SSE;LOCAL_GENERALIZATION;6942.0;0.818670860530883
